Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
15080751,0.88,149.74,2.7,19.76,13.5,13.8,78.6
15273638,0.88,151.85,2.7,19.76,12.5,12.8,77.9
15466525,0.88,154.13,2.7,19.76,11.5,11.8,76.9
15659412,0.88,156.25,2.6,19.76,10.5,10.8,75.9
15852299,0.88,158.36,2.6,19.76,9.5,9.9,74.6
16045186,0.88,160.47,2.6,19.76,8.6,9.0,73.1
16238073,0.88,162.76,2.6,19.76,7.6,8.0,71.1
16430960,0.88,164.87,2.6,19.76,6.6,7.1,68.8
16623847,0.88,166.98,2.6,19.76,5.7,6.2,65.8
16816734,0.88,169.09,2.6,19.76,4.8,5.4,61.8
17009621,0.88,171.03,2.5,19.76,3.9,4.7,57.0
17202508,0.94,173.31,2.7,18.53,2.9,4.0,47.1
17395395,0.88,175.60,2.5,19.76,1.9,3.2,37.1
17588282,0.88,177.89,2.5,19.76,0.9,2.7,20.0
17781169,0.88,179.82,2.5,19.76,0.1,2.5,1.7
17974056,0.88,180.00,2.5,19.76,0.0,2.5,0.0
18166943,0.88,180.00,2.5,19.76,0.0,2.5,0.0
18359830,0.88,180.00,2.5,19.76,0.0,2.5,0.0
18552717,0.82,180.00,2.4,21.17,0.0,2.4,0.0
18745604,0.82,178.42,2.4,21.17,0.7,2.5,16.3
18938491,0.82,176.13,2.4,21.17,1.7,2.9,35.5
19131378,0.82,174.19,2.4,21.17,2.5,3.5,46.9
19324265,0.82,172.08,2.4,21.17,3.5,4.2,55.5
19517152,0.82,169.97,2.4,21.17,4.4,5.0,61.5
19710039,0.82,167.68,2.4,21.17,5.4,5.9,66.1
19902926,0.76,165.57,2.2,22.80,6.3,6.7,70.6
20095813,0.76,163.46,2.2,22.80,7.3,7.6,72.8
20288700,0.76,161.35,2.3,22.80,8.2,8.5,74.6
20481587,0.76,159.24,2.3,22.80,9.1,9.4,76.1
20674474,0.76,157.13,2.3,22.80,10.1,10.3,77.3
20867361,0.76,155.01,2.3,22.80,11.1,11.3,78.2
21060248,0.76,152.90,2.3,22.80,12.0,12.2,79.1
21253135,0.76,150.79,2.3,22.80,13.0,13.2,79.8
21446022,0.76,148.68,2.4,22.80,14.0,14.2,80.4
21638909,0.70,146.57,2.2,24.70,15.0,15.2,81.6
21831796,0.70,144.46,2.2,24.70,16.0,16.2,82.1
22024683,0.70,142.35,2.3,24.70,17.0,17.2,82.4
22217570,0.70,140.23,2.3,24.70,18.0,18.2,82.8
22410457,0.65,138.12,2.1,26.94,19.1,19.2,83.6
22603344,0.65,136.01,2.2,26.94,20.2,20.3,83.9
22796231,0.65,133.90,2.2,26.94,21.2,21.4,84.1
22989118,0.65,131.96,2.2,26.94,22.2,22.4,84.3
23182005,0.59,129.85,2.1,29.63,23.4,23.5,85.0
23374892,0.59,127.74,2.1,29.63,24.5,24.6,85.1
23567779,0.59,125.63,2.1,29.63,25.6,25.7,85.2
23760666,0.53,123.70,2.0,32.92,26.7,26.8,85.8
23953553,0.53,121.58,2.0,32.92,27.9,28.0,85.9
24146440,0.53,119.47,2.0,32.92,29.1,29.2,86.0
24339327,0.47,117.54,1.8,37.03,30.3,30.3,86.5
24532214,0.47,115.43,1.9,37.03,31.6,31.6,86.6
24725101,0.47,113.49,1.9,37.03,32.8,32.8,86.6
24917988,0.41,111.38,1.7,42.32,34.1,34.1,87.1
25110875,0.41,109.44,1.8,42.32,35.3,35.4,87.1
25303762,0.35,107.33,1.6,49.37,36.8,36.8,87.6
25496649,0.35,105.40,1.6,49.37,38.1,38.1,87.6
25689536,0.35,103.46,1.6,49.37,39.4,39.5,87.6
25882423,0.29,101.35,1.4,59.24,40.9,41.0,88.0
26075310,0.29,99.41,1.5,59.24,42.4,42.4,88.0
26268197,0.23,97.48,1.2,74.05,43.9,43.9,88.4
26461084,0.23,95.37,1.2,74.05,45.5,45.5,88.4
26653971,0.23,93.43,1.3,74.05,47.1,47.1,88.4
26846858,0.18,91.50,1.0,98.73,48.7,48.7,88.8
27039745,0.18,89.56,1.0,98.73,50.4,50.4,88.8
27232632,0.18,87.62,1.1,98.73,52.1,52.1,88.8
27425519,0.12,85.51,0.7,148.10,54.1,54.1,89.2
27618406,0.12,83.58,0.8,148.10,55.9,55.9,89.2
27811293,0.12,81.64,0.8,148.10,57.9,57.9,89.2
28004180,0.06,79.53,0.4,296.19,60.1,60.1,89.6
28197067,0.06,77.60,0.4,296.19,62.2,62.2,89.6
28389954,-0.00,75.66,0.0,?,64.4,64.4,90.0
28582841,-0.00,73.72,0.0,?,66.7,66.7,90.0
28775728,0.06,71.79,0.5,296.19,69.1,69.1,89.6
28968615,-0.06,69.85,0.5,296.19,71.6,71.6,89.6
29161502,-0.00,67.92,0.0,?,74.2,74.2,90.0
29354389,-0.12,65.98,1.1,148.10,77.0,77.0,89.2
29547276,-0.06,64.22,0.6,296.19,79.7,79.7,89.6
29740163,-0.06,62.29,0.6,296.19,82.7,82.7,89.6
29933050,-0.12,60.35,1.3,148.10,86.0,86.0,89.1
30125937,-0.12,58.42,1.4,148.10,89.4,89.4,89.1
30318824,-0.12,56.66,1.5,148.10,92.7,92.7,89.1
30511711,-0.18,54.72,2.4,98.73,96.6,96.6,88.6
30704598,-0.18,52.79,2.6,98.73,100.7,100.7,88.5
30897485,-0.18,50.85,2.7,98.73,105.1,105.2,88.5
31090372,-0.23,49.09,3.9,74.05,109.4,109.4,88.0
31283259,-0.23,47.16,4.2,74.05,114.4,114.5,87.9
31476146,-0.23,45.22,4.6,74.05,119.9,120.0,87.8
31669033,-0.29,43.28,6.2,59.24,125.8,125.9,87.2
31861920,-0.29,41.52,6.7,59.24,131.6,131.8,87.1
32054807,-0.29,39.59,7.3,59.24,138.6,138.8,87.0
32247694,-0.29,37.83,8.0,59.24,145.5,145.7,86.8
32440581,-0.35,35.89,10.6,49.37,153.7,154.1,86.0
32633468,-0.35,34.13,11.7,49.37,162.1,162.5,85.9
32826355,-0.35,32.20,13.1,49.37,172.3,172.8,85.7
33019242,-0.35,30.44,14.6,49.37,182.7,183.3,85.4
33212129,-0.35,28.50,16.6,49.37,195.5,196.2,85.1
33405016,-0.41,26.74,21.9,42.32,208.2,209.3,84.0
33597903,-0.41,24.81,25.3,42.32,224.6,226.0,83.6
33790790,-0.41,23.05,29.2,42.32,241.8,243.6,83.1
33983677,-0.41,21.29,34.1,42.32,261.7,263.9,82.6
34176564,-0.41,19.35,41.0,42.32,287.5,290.4,81.9
34369451,-0.41,17.60,49.4,42.32,315.5,319.4,81.1
34562338,-0.47,15.66,70.0,37.03,349.8,356.8,78.7
34755225,-0.47,13.90,87.9,37.03,390.7,400.5,77.3
34948112,-0.47,11.96,116.6,37.03,447.1,462.0,75.4
35140999,-0.47,10.21,156.4,37.03,512.7,536.0,73.0
35333886,-0.47,8.45,219.6,37.03,596.8,636.0,69.8
35526773,-0.47,6.69,327.1,37.03,704.7,777.0,65.1
35719660,-0.47,5.10,498.4,37.03,820.1,959.7,58.7
35912547,-0.47,3.70,763.8,37.03,910.7,1188.6,50.0
36105434,-0.47,2.46,1133.8,37.03,901.6,1448.6,38.5
36298321,-0.47,1.76,1399.5,37.03,795.1,1609.6,29.6
36491208,-0.47,1.41,1534.4,37.03,697.4,1685.4,24.4
36684095,-0.47,1.23,1598.6,37.03,635.8,1720.3,21.7
36876982,-0.47,1.23,1598.6,37.03,635.8,1720.3,21.7
37069869,-0.47,1.41,1534.4,37.03,697.4,1685.4,24.4
37262756,-0.47,1.76,1399.5,37.03,795.1,1609.6,29.6
37455643,-0.47,2.64,1072.3,37.03,913.6,1408.7,40.4
37648530,-0.47,3.87,722.4,37.03,902.3,1155.9,51.3
37841417,-0.41,5.28,441.2,42.32,858.5,965.2,62.8
38034304,-0.47,6.86,313.4,37.03,692.8,760.4,65.7
38227191,-0.41,8.62,190.4,42.32,603.6,632.9,72.5
38420078,-0.41,10.38,135.2,42.32,515.2,532.7,75.3
38612965,-0.41,12.14,100.7,42.32,447.8,459.0,77.3
38805852,-0.41,14.08,75.9,42.32,390.5,397.8,79.0
38998739,-0.41,16.01,59.2,42.32,345.6,350.6,80.3
39191626,-0.41,17.77,48.4,42.32,312.5,316.2,81.2
39384513,-0.41,19.71,39.6,42.32,282.5,285.2,82.0
39577400,-0.41,21.47,33.5,42.32,259.6,261.8,82.6
39770287,-0.41,23.40,28.4,42.32,238.2,239.9,83.2
39963174,-0.29,25.16,17.7,59.24,222.7,223.4,85.5
40156061,-0.29,27.10,15.3,59.24,206.4,207.0,85.8
40348948,-0.35,28.86,16.2,49.37,193.1,193.7,85.2
40541835,-0.29,30.79,11.9,59.24,180.8,181.2,86.2
40734722,-0.35,32.55,12.8,49.37,170.4,170.8,85.7
40927609,-0.23,34.49,7.7,74.05,160.8,160.9,87.3
41120496,-0.23,36.25,7.0,74.05,152.5,152.6,87.4
41313383,-0.23,38.18,6.3,74.05,144.2,144.4,87.5
41506270,-0.23,40.12,5.7,74.05,136.7,136.8,87.6
41699157,-0.18,41.88,4.0,98.73,130.6,130.6,88.3
41892044,-0.18,43.81,3.6,98.73,124.2,124.3,88.3
42084931,-0.18,45.75,3.3,98.73,118.4,118.5,88.4
42277818,-0.18,47.68,3.1,98.73,113.1,113.1,88.4
42470705,-0.12,49.62,1.9,148.10,108.1,108.2,89.0
42663592,-0.12,51.38,1.8,148.10,103.9,103.9,89.0
42856479,-0.12,53.31,1.7,148.10,99.6,99.6,89.0
43049366,-0.12,55.25,1.6,148.10,95.5,95.5,89.1
43242253,-0.06,57.18,0.7,296.19,91.7,91.7,89.5
43435140,-0.06,59.12,0.7,296.19,88.2,88.2,89.5
43628027,-0.06,61.06,0.7,296.19,84.8,84.8,89.6
43820914,-0.00,62.99,0.0,?,81.6,81.6,90.0
44013801,-0.00,64.93,0.0,?,78.6,78.6,90.0
44206688,-0.00,66.69,0.0,?,76.0,76.0,90.0
44399575,0.06,68.62,0.5,296.19,73.3,73.3,89.6
44592462,0.06,70.73,0.5,296.19,70.4,70.4,89.6
44785349,0.06,72.67,0.5,296.19,68.0,68.0,89.6
44978236,0.12,74.60,0.9,148.10,65.6,65.6,89.2
45171123,0.12,76.54,0.9,148.10,63.4,63.4,89.2
45364010,0.12,78.48,0.8,148.10,61.2,61.2,89.2
45556897,0.18,80.41,1.2,98.73,59.1,59.2,88.8
45749784,0.18,82.35,1.2,98.73,57.2,57.2,88.8
45942671,0.18,84.46,1.1,98.73,55.1,55.1,88.8
46135558,0.23,86.39,1.4,74.05,53.2,53.2,88.4
46328445,0.23,88.33,1.4,74.05,51.5,51.5,88.5
46521332,0.23,90.44,1.3,74.05,49.6,49.6,88.5
46714219,0.29,92.38,1.6,59.24,47.9,48.0,88.1
46907106,0.29,94.49,1.6,59.24,46.2,46.2,88.1
47099993,0.29,96.42,1.5,59.24,44.7,44.7,88.1
47292880,0.35,98.53,1.8,49.37,43.0,43.1,87.7
47485767,0.35,100.65,1.7,49.37,41.4,41.5,87.6
47678654,0.35,102.58,1.7,49.37,40.0,40.1,87.6
47871541,0.41,104.52,1.9,42.32,38.7,38.7,87.2
48064428,0.41,106.63,1.8,42.32,37.2,37.3,87.2
48257315,0.41,108.74,1.8,42.32,35.8,35.9,87.1
48450202,0.47,110.67,2.0,37.03,34.5,34.6,86.7
48643089,0.47,112.79,1.9,37.03,33.2,33.3,86.6
48835976,0.47,114.90,1.9,37.03,31.9,31.9,86.6
49028863,0.53,117.01,2.1,32.92,30.6,30.7,86.1
49221750,0.53,118.94,2.0,32.92,29.4,29.5,86.0
49414637,0.53,121.06,2.0,32.92,28.2,28.3,85.9
49607524,0.59,123.17,2.2,29.63,27.0,27.1,85.4
49800411,0.59,125.28,2.1,29.63,25.8,25.9,85.3
49993298,0.59,127.39,2.1,29.63,24.7,24.8,85.1
50186185,0.59,129.50,2.1,29.63,23.5,23.6,85.0
50379072,0.65,131.61,2.2,26.94,22.4,22.5,84.3
50571959,0.65,133.72,2.2,26.94,21.3,21.4,84.1
50764846,0.65,135.84,2.2,26.94,20.3,20.4,83.9
50957733,0.65,137.95,2.1,26.94,19.2,19.3,83.7
51150620,0.70,140.06,2.3,24.70,18.1,18.3,82.8
51343507,0.70,142.17,2.3,24.70,17.1,17.3,82.5
51536394,0.70,144.28,2.2,24.70,16.1,16.2,82.1
51729281,0.70,146.39,2.2,24.70,15.1,15.2,81.7
51922168,0.76,148.50,2.4,22.80,14.1,14.3,80.4
52115055,0.76,150.62,2.3,22.80,13.1,13.3,79.8
52307942,0.76,152.73,2.3,22.80,12.1,12.3,79.1
52500829,0.82,155.01,2.5,21.17,11.1,11.3,77.4
52693716,0.82,157.30,2.5,21.17,10.0,10.3,76.2
52886603,0.82,159.41,2.4,21.17,9.1,9.4,74.9
53079490,0.82,161.70,2.4,21.17,8.0,8.4,73.2
53272377,0.82,163.81,2.4,21.17,7.1,7.5,71.2
53465264,0.82,166.10,2.4,21.17,6.1,6.5,68.5
53658151,0.82,168.21,2.4,21.17,5.2,5.7,65.1
53851038,0.82,170.32,2.4,21.17,4.2,4.8,60.6
54043925,0.82,172.43,2.4,21.17,3.3,4.1,54.3
54236812,0.82,174.55,2.4,21.17,2.4,3.4,45.1
54429699,0.82,176.83,2.4,21.17,1.4,2.7,30.3
54622586,0.82,178.94,2.4,21.17,0.5,2.4,11.0
54815473,0.82,180.00,2.4,21.17,0.0,2.4,0.0
55008360,0.88,180.00,2.5,19.76,0.0,2.5,0.0
55201247,0.82,180.00,2.4,21.17,0.0,2.4,0.0
55394134,0.76,180.00,2.2,22.80,0.0,2.2,0.0
55587021,0.82,179.12,2.4,21.17,0.4,2.4,9.2
55779908,0.76,176.83,2.2,22.80,1.4,2.6,32.2
55972795,0.76,174.72,2.2,22.80,2.3,3.2,46.3
56165682,0.76,172.61,2.2,22.80,3.2,3.9,55.7
56358569,0.82,170.50,2.4,21.17,4.1,4.8,60.2
56551456,0.70,168.21,2.0,24.70,5.2,5.5,68.3
56744343,0.70,166.10,2.1,24.70,6.1,6.4,71.3
56937230,0.70,163.99,2.1,24.70,7.0,7.3,73.6
57130117,0.76,161.70,2.2,22.80,8.0,8.3,74.4
57323004,0.70,159.59,2.1,24.70,9.0,9.2,76.9
57515891,0.70,157.48,2.1,24.70,9.9,10.2,78.0
57708778,0.70,155.37,2.1,24.70,10.9,11.1,79.0
57901665,0.70,153.26,2.1,24.70,11.9,12.1,79.8
58094552,0.65,151.14,2.0,26.94,12.8,13.0,81.2
58287439,0.65,148.86,2.0,26.94,13.9,14.1,81.8
58480326,0.59,146.74,1.8,29.63,14.9,15.0,83.0
58673213,0.59,144.63,1.9,29.63,15.9,16.0,83.3
58866100,0.59,142.52,1.9,29.63,16.9,17.0,83.7
59058987,0.53,140.41,1.7,32.92,18.0,18.1,84.5
59251874,0.53,138.30,1.7,32.92,19.0,19.1,84.8
59444761,0.53,136.36,1.8,32.92,20.0,20.1,85.0
59637648,0.47,134.25,1.6,37.03,21.1,21.1,85.7
59830535,0.47,132.14,1.6,37.03,22.2,22.2,85.8
60023422,0.41,130.03,1.4,42.32,23.3,23.3,86.5
60216309,0.41,127.92,1.5,42.32,24.4,24.5,86.6
60409196,0.41,125.98,1.5,42.32,25.5,25.5,86.7
60602083,0.35,123.87,1.3,49.37,26.6,26.7,87.2
60794970,0.35,121.76,1.3,49.37,27.8,27.9,87.3
60987857,0.29,119.82,1.1,59.24,29.0,29.0,87.8
61180744,0.29,117.71,1.2,59.24,30.2,30.2,87.8
61373631,0.29,115.78,1.2,59.24,31.4,31.4,87.9
61566518,0.23,113.67,1.0,74.05,32.7,32.7,88.3
61759405,0.23,111.73,1.0,74.05,33.9,33.9,88.3
61952292,0.18,109.62,0.8,98.73,35.3,35.3,88.8
62145179,0.18,107.68,0.8,98.73,36.5,36.5,88.8
62338066,0.18,105.75,0.8,98.73,37.8,37.9,88.8
62530953,0.12,103.64,0.5,148.10,39.3,39.3,89.2
62723840,0.12,101.70,0.6,148.10,40.7,40.7,89.2
62916727,0.06,99.77,0.3,296.19,42.1,42.1,89.6
63109614,0.06,97.83,0.3,296.19,43.6,43.6,89.6
63302501,-0.00,95.72,0.0,?,45.2,45.2,90.0
63495388,-0.00,93.78,0.0,?,46.8,46.8,90.0
63688275,-0.00,91.85,0.0,?,48.4,48.4,90.0
63881162,-0.06,89.91,0.3,296.19,50.1,50.1,89.6
64074049,-0.06,87.98,0.3,296.19,51.8,51.8,89.6
64266936,-0.06,86.04,0.4,296.19,53.6,53.6,89.6
64459823,-0.12,84.11,0.8,148.10,55.4,55.4,89.2
64652710,-0.12,82.17,0.8,148.10,57.3,57.3,89.2
64845597,-0.18,80.23,1.2,98.73,59.3,59.3,88.8
65038484,-0.18,78.30,1.3,98.73,61.4,61.4,88.8
65231371,-0.18,76.54,1.3,98.73,63.4,63.4,88.8
65424258,-0.23,74.60,1.8,74.05,65.6,65.6,88.4
65617145,-0.23,72.67,1.9,74.05,67.9,68.0,88.4
65810032,-0.29,70.91,2.5,59.24,70.2,70.2,88.0
66002919,-0.29,68.97,2.6,59.24,72.7,72.8,87.9
66195806,-0.29,67.21,2.8,59.24,75.2,75.2,87.9
66388693,-0.35,65.28,3.5,49.37,78.0,78.0,87.4
66581580,-0.35,63.34,3.7,49.37,80.9,81.0,87.4
66774467,-0.35,61.58,3.9,49.37,83.8,83.9,87.4
66967354,-0.35,59.65,4.1,49.37,87.1,87.2,87.3
67160241,-0.41,57.89,5.0,42.32,90.2,90.3,86.8
67353128,-0.41,55.95,5.4,42.32,93.9,94.0,86.7
67546015,-0.41,54.19,5.7,42.32,97.5,97.6,86.7
67738902,-0.41,52.26,6.1,42.32,101.6,101.8,86.6
67931789,-0.47,50.50,7.4,37.03,105.6,105.9,86.0
68124676,-0.47,48.56,8.0,37.03,110.4,110.6,85.9
68317563,-0.47,46.63,8.6,37.03,115.5,115.8,85.7
68510450,-0.47,44.87,9.2,37.03,120.5,120.9,85.6
68703337,-0.53,42.93,11.3,32.92,126.3,126.8,84.9
68896224,-0.53,41.17,12.2,32.92,132.1,132.7,84.7
69089111,-0.53,39.24,13.4,32.92,139.1,139.8,84.5
69281998,-0.59,37.48,16.2,29.63,145.8,146.7,83.7
69474885,-0.59,35.72,17.7,29.63,153.3,154.3,83.4
69667772,-0.59,33.96,19.5,29.63,161.6,162.8,83.1
69860659,-0.59,32.02,21.9,29.63,171.7,173.1,82.7
70053546,-0.65,30.26,26.7,26.94,181.2,183.2,81.6
70246433,-0.65,28.50,30.0,26.94,192.5,194.8,81.1
70439320,-0.65,26.74,33.9,26.94,205.0,207.8,80.6
70632207,-0.65,24.99,38.6,26.94,219.2,222.6,80.0
70825094,-0.65,23.23,44.4,26.94,235.3,239.4,79.3
71017981,-0.65,21.47,51.5,26.94,253.7,258.9,78.5
71210868,-0.65,19.71,60.6,26.94,274.9,281.5,77.6
71403755,-0.65,17.95,72.3,26.94,299.6,308.2,76.4
71596642,-0.65,16.19,87.7,26.94,328.7,340.2,75.1
71789529,-0.65,14.25,110.8,26.94,367.0,383.4,73.2
71982416,-0.65,12.49,140.6,26.94,409.1,432.6,71.0
72175303,-0.65,10.73,183.5,26.94,459.7,495.0,68.2
72368190,-0.65,8.97,247.8,26.94,519.9,576.0,64.5
72561077,-0.70,7.21,362.1,24.70,560.6,667.4,57.1
72753964,-0.70,5.63,500.2,24.70,604.9,784.9,50.4
72946851,-0.70,4.05,701.9,24.70,610.7,930.4,41.0
73139738,-0.70,2.82,903.0,24.70,546.8,1055.6,31.2
73332625,-0.70,1.94,1052.1,24.70,438.0,1139.6,22.6
73525512,-0.70,1.41,1130.9,24.70,342.5,1181.6,16.8
73718399,-0.70,1.23,1153.6,24.70,305.7,1193.5,14.8
73911286,-0.70,1.23,1153.6,24.70,305.7,1193.5,14.8
74104173,-0.70,1.41,1130.9,24.70,342.5,1181.6,16.8
74297060,-0.70,1.58,1106.2,24.70,376.8,1168.6,18.8
74489947,-0.70,2.11,1023.3,24.70,464.8,1123.9,24.4
74682834,-0.65,3.17,867.1,26.94,644.3,1080.3,36.6
74875721,-0.65,4.40,651.5,26.94,672.1,936.1,45.9
75068608,-0.65,5.98,453.0,26.94,635.1,780.1,54.5
75261495,-0.65,7.74,313.0,26.94,567.2,647.9,61.1
75454382,-0.65,9.50,225.6,26.94,500.9,549.3,65.8
75647269,-0.65,11.26,168.9,26.94,443.6,474.6,69.2
75840156,-0.65,13.02,130.6,26.94,395.7,416.7,71.7
76033043,-0.65,14.78,103.7,26.94,355.8,370.6,73.8
76225930,-0.59,16.72,75.9,29.63,322.9,331.7,76.8
76418817,-0.59,18.48,62.8,29.63,294.4,301.0,78.0
76611704,-0.59,20.23,52.8,29.63,270.2,275.3,78.9
76804591,-0.53,21.99,40.7,32.92,250.9,254.2,80.8
76997478,-0.59,23.93,38.3,29.63,229.8,233.0,80.5
77190365,-0.53,25.69,30.2,32.92,215.3,217.4,82.0
77383252,-0.47,27.62,23.4,37.03,200.8,202.2,83.4
77576139,-0.47,29.38,20.8,37.03,188.6,189.7,83.7
77769026,-0.53,31.14,20.8,32.92,177.1,178.4,83.3
77961913,-0.53,33.08,18.5,32.92,166.5,167.5,83.6
78154800,-0.41,34.84,13.1,42.32,158.4,158.9,85.3
78347687,-0.47,36.77,13.5,37.03,149.3,149.9,84.8
78540574,-0.41,38.53,10.8,42.32,142.3,142.7,85.7
78733461,-0.35,40.47,8.4,49.37,135.2,135.4,86.4
78926348,-0.35,42.23,7.8,49.37,129.1,129.3,86.5
79119235,-0.35,44.16,7.1,49.37,122.9,123.1,86.7
79312122,-0.29,46.10,5.5,59.24,117.3,117.4,87.3
79505009,-0.29,47.86,5.1,59.24,112.5,112.6,87.4
79697896,-0.29,49.79,4.8,59.24,107.6,107.7,87.5
79890783,-0.23,51.73,3.5,74.05,103.0,103.1,88.0
80083670,-0.23,53.67,3.3,74.05,98.8,98.8,88.1
80276557,-0.23,55.60,3.1,74.05,94.8,94.8,88.1
80469444,-0.18,57.36,2.2,98.73,91.4,91.4,88.6
80662331,-0.18,59.30,2.1,98.73,87.8,87.8,88.7
80855218,-0.12,61.23,1.3,148.10,84.5,84.5,89.1
81048105,-0.12,63.17,1.2,148.10,81.3,81.3,89.1
81240992,-0.18,65.10,1.7,98.73,78.3,78.3,88.7
81433879,-0.06,67.04,0.6,296.19,75.5,75.5,89.6
81626766,-0.06,68.97,0.5,296.19,72.8,72.8,89.6
81819653,-0.00,70.91,0.0,?,70.2,70.2,90.0
82012540,-0.00,72.84,0.0,?,67.8,67.8,90.0
82205427,0.06,74.78,0.5,296.19,65.4,65.4,89.6
82398314,0.06,76.72,0.4,296.19,63.2,63.2,89.6
82591201,0.06,78.83,0.4,296.19,60.8,60.8,89.6
82784088,0.12,80.76,0.8,148.10,58.8,58.8,89.2
82976975,0.12,82.70,0.8,148.10,56.8,56.8,89.2
83169862,0.18,84.63,1.1,98.73,54.9,54.9,88.8
83362749,0.18,86.74,1.1,98.73,52.9,52.9,88.8
83555636,0.18,88.68,1.0,98.73,51.2,51.2,88.8
83748523,0.23,90.79,1.3,74.05,49.3,49.3,88.5
83941410,0.23,92.90,1.3,74.05,47.5,47.5,88.5
84134297,0.23,94.84,1.2,74.05,45.9,45.9,88.4
84327184,0.29,96.95,1.5,59.24,44.3,44.3,88.1
84520071,0.29,99.06,1.5,59.24,42.6,42.7,88.0
84712958,0.29,101.17,1.4,59.24,41.1,41.1,88.0
84905845,0.35,103.11,1.7,49.37,39.7,39.7,87.6
85098732,0.35,105.22,1.6,49.37,38.2,38.2,87.6
85291619,0.35,107.16,1.6,49.37,36.9,36.9,87.6
85484506,0.41,109.27,1.8,42.32,35.5,35.5,87.1
85677393,0.41,111.38,1.7,42.32,34.1,34.1,87.1
85870280,0.41,113.49,1.7,42.32,32.8,32.8,87.0
86063167,0.47,115.43,1.9,37.03,31.6,31.6,86.6
86256054,0.47,117.54,1.8,37.03,30.3,30.3,86.5
86448941,0.47,119.65,1.8,37.03,29.0,29.1,86.4
86641828,0.53,121.76,2.0,32.92,27.8,27.9,85.9
86834715,0.53,123.87,2.0,32.92,26.6,26.7,85.8
87027602,0.47,125.98,1.7,37.03,25.5,25.5,86.2
87220489,0.59,128.09,2.1,29.63,24.3,24.4,85.1
87413376,0.59,130.21,2.1,29.63,23.2,23.3,84.9
87606263,0.59,132.32,2.0,29.63,22.1,22.2,84.8
87799150,0.65,134.60,2.2,26.94,20.9,21.0,84.0
87992037,0.65,136.72,2.1,26.94,19.8,19.9,83.8
88184924,0.65,139.00,2.1,26.94,18.7,18.8,83.5
88377811,0.65,141.11,2.1,26.94,17.6,17.7,83.2
88570698,0.65,143.40,2.1,26.94,16.5,16.6,82.9
88763585,0.65,145.69,2.0,26.94,15.4,15.5,82.5
88956472,0.70,147.98,2.2,24.70,14.3,14.5,81.3
89149359,0.65,150.09,2.0,26.94,13.3,13.5,81.5
89342246,0.65,152.38,2.0,26.94,12.3,12.4,80.9
89535133,0.65,154.66,1.9,26.94,11.2,11.4,80.1
89728020,0.65,156.77,1.9,26.94,10.3,10.4,79.3
89920907,0.65,158.89,1.9,26.94,9.3,9.5,78.3
90113794,0.65,161.00,1.9,26.94,8.4,8.6,77.1
90306681,0.65,163.28,1.9,26.94,7.3,7.6,75.5
90499568,0.65,165.40,1.9,26.94,6.4,6.7,73.6
90692455,0.65,167.68,1.9,26.94,5.4,5.7,70.8
90885342,0.65,169.79,1.9,26.94,4.5,4.8,67.2
91078229,0.65,172.08,1.9,26.94,3.5,3.9,61.6
91271116,0.65,174.19,1.9,26.94,2.5,3.1,53.7
91464003,0.65,176.48,1.9,26.94,1.5,2.4,39.5
91656890,0.65,178.59,1.9,26.94,0.6,2.0,18.3
91849777,0.65,180.00,1.9,26.94,0.0,1.9,0.0
92042664,0.65,180.00,1.9,26.94,0.0,1.9,0.0
92235551,0.65,180.00,1.9,26.94,0.0,1.9,0.0
92428438,0.65,180.00,1.9,26.94,0.0,1.9,0.0
92621325,0.65,179.12,1.9,26.94,0.4,1.9,11.7
92814212,0.65,177.01,1.9,26.94,1.3,2.3,35.1
93007099,0.59,174.72,1.7,29.63,2.3,2.9,53.7
93199986,0.59,172.61,1.7,29.63,3.2,3.6,62.3
93392873,0.59,170.32,1.7,29.63,4.2,4.6,68.1
93585760,0.59,168.21,1.7,29.63,5.2,5.4,71.7
93778647,0.59,165.92,1.7,29.63,6.2,6.4,74.5
93971534,0.53,163.81,1.5,32.92,7.1,7.3,77.7
94164421,0.53,161.70,1.6,32.92,8.0,8.2,79.0
94357308,0.53,159.41,1.6,32.92,9.1,9.2,80.2
94550195,0.47,157.30,1.4,37.03,10.0,10.1,82.0
94743082,0.47,155.01,1.4,37.03,11.1,11.2,82.7
94935969,0.47,152.90,1.4,37.03,12.0,12.1,83.2
95128856,0.41,150.79,1.3,42.32,13.0,13.1,84.5
95321743,0.41,148.50,1.3,42.32,14.1,14.1,84.8
95514630,0.41,146.39,1.3,42.32,15.1,15.1,85.1
95707517,0.35,144.28,1.1,49.37,16.1,16.1,86.0
95900404,0.35,142.17,1.1,49.37,17.1,17.2,86.2
96093291,0.35,140.06,1.1,49.37,18.2,18.2,86.4
96286178,0.29,137.95,1.0,59.24,19.2,19.2,87.1
96479065,0.29,135.84,1.0,59.24,20.3,20.3,87.2
96671952,0.23,133.72,0.8,74.05,21.4,21.4,87.9
96864839,0.23,131.61,0.8,74.05,22.5,22.5,87.9
97057726,0.23,129.50,0.8,74.05,23.6,23.6,88.0
97250613,0.18,127.39,0.6,98.73,24.7,24.7,88.5
97443500,0.18,125.28,0.6,98.73,25.9,25.9,88.6
97636387,0.12,123.17,0.4,148.10,27.1,27.1,89.1
97829274,0.12,121.23,0.4,148.10,28.2,28.2,89.1
